Entry	ParticleIdx	Alcove	PDG	X	Y	Z	Energy	ImpWt	IsExtra
62	5	1	-13	-38.6329	-51.6811	23563.8	0.318904	3.75	1
63	0	1	13	0.225169	-12.9616	23559.8	1.25045	2.5	-1
63	1	1	13	-3.22129	0.108396	23558.5	1.79283	2.5	1
63	2	1	13	43.3519	40.9433	23554.4	4.44892	2.5	1
63	3	1	13	47.9844	74.8749	23550.9	4.54121	2.5	1
63	4	1	13	-1.58318	24.4415	23556.1	2.71782	2.5	1
63	5	1	13	38.3818	97.9799	23548.6	1.05245	2.5	1
63	6	1	13	-25.7386	63.3414	23552.1	4.89126	2.5	1
63	7	1	13	7.87947	77.3264	23550.7	6.08354	2.5	1
63	8	2	13	-24.1091	59.0388	24450.5	0.756201	2.5	1
64	0	2	-13	23.6614	91.5875	24447.2	2.03075	1.5	1
65	0	1	-13	-2.05454	-118.488	23570.5	6.42061	1.36364	-1
65	1	1	-13	10.7782	-107.24	23569.4	5.279	1.36364	1
65	2	1	-13	9.46314	-115.899	23570.3	7.11082	1.36364	1
65	3	2	-13	39.6481	-70.4251	24463.6	1.19779	1.36364	1
65	4	1	-13	8.44674	-93.7672	23568	1.23334	1.36364	1
65	5	1	-13	-30.5624	-119.827	23570.7	5.85549	1.36364	1
66	0	1	-13	13.4651	-91.5148	23567.8	1.02556	2.30769	1
66	1	1	-13	56.1565	-64.9112	23565.1	2.1536	2.30769	1
67	0	1	-13	123.328	91.251	23549.3	0.546411	2	1
68	0	1	-13	99.3253	56.8342	23552.8	0.711899	4.28571	1
68	1	1	-13	84.2922	54.8224	23553	0.864079	4.28571	1
68	2	1	-13	57.0594	55.8136	23552.9	0.518935	4.28571	1
68	3	1	-13	32.0945	15.4811	23557	0.244835	4.28571	1
68	4	1	-13	47.1547	27.8996	23555.7	1.03109	4.28571	1
68	5	1	-13	78.1887	70.8092	23551.4	0.731367	4.28571	1
69	0	1	-13	11.2135	-5.82669	23559.1	0.123633	4.28571	1
69	1	1	-13	44.7327	-17.6575	23560.3	0.336473	4.28571	1
70	0	1	-13	60.1824	-81.3698	23566.8	3.54598	1.36364	1
71	0	1	-13	98.9128	-114.142	23570.1	32.6145	1	-1
71	1	2	-13	95.4597	-113.594	24468	25.7409	1	-1
71	2	3	-13	95.1576	-109.981	24878	22.3731	1	-1
71	3	1	-13	106.83	-77.4637	23566.4	22.6565	1	1
71	4	2	-13	109.534	-81.6154	24464.7	16.862	1	1
71	5	3	-13	106.095	-79.1798	24874.9	13.3603	1	1
71	6	1	-13	78.1441	-75.4593	23566.2	21.0437	1	1
71	7	2	-13	70.1204	-66.1219	24463.2	15.5594	1	1
71	8	3	-13	64.4692	-67.4994	24873.7	12.1253	1	1
71	9	1	-13	106.867	-96.6468	23568.3	24.3663	1	1
71	10	2	-13	120.71	-119.352	24468.6	18.1899	1	1
71	11	2	-13	116.38	-11.8618	24457.7	2.34311	1	1
71	12	1	-13	83.8889	-68.9226	23565.5	26.1944	1	1
71	13	2	-13	91.7858	-59.2419	24462.5	19.5957	1	1
71	14	3	-13	96.5894	-57.583	24872.7	15.753	1	1
71	15	1	-13	112.694	-85.9806	23567.2	27.6874	1	1
71	16	2	-13	115.293	-101.423	24466.8	22.4597	1	1
71	17	3	-13	113.884	-113.814	24878.4	18.9045	1	1
71	18	1	-13	51.6204	-61.5935	23564.8	9.39832	1	1
71	19	2	-13	38.9756	-57.1689	24462.3	2.39043	1	1
72	0	1	-13	18.1935	61.1447	23552.3	4.07597	2.5	-1
73	0	1	-13	-17.226	16.1254	23556.9	0.508931	4.28571	1
73	1	1	-13	32.91	-54.1798	23564	0.158616	4.28571	1
73	2	1	-13	7.38218	-59.6794	23564.6	0.541322	4.28571	1
74	0	1	-13	-119.322	6.21644	23557.9	0.0768021	4.28571	1
74	1	1	-13	77.8056	63.2888	23552.1	0.56094	4.28571	1
75	0	1	-13	-17.4334	-24.0889	23561	0.146286	4.28571	1
76	0	1	-13	36.8604	-105.29	23569.2	1.42095	1.36364	1
77	0	1	-13	43.0593	-102.606	23568.9	1.2753	1.76471	-1
78	0	1	-13	39.5761	-78.0017	23566.4	0.759817	7.56303	1
78	1	1	-13	38.2773	-32.1192	23561.8	0.375982	7.56303	1
78	2	1	-13	25.8215	16.314	23556.9	0.140762	7.56303	1
78	3	1	-13	51.0314	-1.14309	23558.6	0.267228	7.56303	1
78	4	1	-13	97.3459	0.391842	23558.5	0.414916	7.56303	1
79	0	1	-13	82.1529	89.1578	23549.5	2.7375	1.76471	-1
80	0	1	-13	103.299	-48.6016	23563.5	1.5602	1.07143	1
81	0	1	-13	-8.03946	11.8876	23557.3	0.749308	1.76471	1
82	0	1	-13	-67.7012	54.0115	23553.1	3.2718	2.72727	1
82	1	1	-13	4.52391	29.4566	23555.5	2.6521	2.72727	1
82	2	1	-13	-18.8888	104.743	23547.9	4.45117	2.72727	1
82	3	1	-13	46.082	64.851	23552	0.649293	2.72727	1
82	4	1	-13	-7.60464	65.7529	23551.9	2.89001	2.72727	1
82	5	1	-13	-72.2863	17.9565	23556.7	0.688285	2.72727	1
83	0	1	-13	41.1755	16.1924	23556.9	0.0584405	1.5	1
84	0	1	-13	8.5277	7.51229	23557.8	0.193479	6.92308	-1
84	1	1	-13	21.6354	-46.9374	23563.3	2.41492	6.92308	1
84	2	1	-13	56.9884	-74.176	23566	0.430782	6.92308	1
84	3	1	-13	27.4368	-94.0055	23568.1	0.615208	6.92308	1
85	0	1	-13	14.3371	-59.1143	23564.5	0.726416	2.30769	1
85	1	1	-13	94.2459	-110.402	23569.7	0.11643	2.30769	1
86	0	1	-13	76.7766	15.8599	23556.9	0.588251	4.28571	-1
87	0	1	13	-92.7715	55.9407	23552.9	4.94946	2	1
87	1	1	13	-79.7428	51.8602	23553.3	0.182474	2	1
87	2	1	13	-99.7925	57.9341	23552.7	0.831037	2	1
88	0	1	-13	104.145	-97.5566	23568.4	0.641791	1.76471	1
88	1	1	-13	88.0219	-72.3065	23565.9	2.26215	1.76471	1
89	0	1	-13	-122.133	-15.5912	23560.1	5.46882	1.42857	1
89	1	2	-13	-101.483	-0.0753166	24456.5	0.587467	1.42857	1
90	0	1	-13	-15.3436	-29.6792	23561.5	3.19304	3	1
91	0	1	-13	-94.6426	38.7223	23554.6	0.265896	1.66667	1
92	0	1	-13	56.6642	-10.1325	23559.6	1.68985	2.5	1
92	1	1	-13	14.4187	-47.8989	23563.4	2.38285	2.5	1
92	2	1	-13	119.467	-83.4646	23567	1.85235	2.5	1
92	3	1	-13	66.2299	-49.635	23563.6	3.50638	2.5	1
92	4	1	-13	70.2652	-11.2845	23559.7	2.14124	2.5	1
93	0	1	-13	104.85	-66.835	23565.3	4.01644	1	-1
93	1	1	-13	-8.65921	81.8502	23550.2	11.0958	1	1
93	2	2	-13	-19.1871	95.4998	24446.8	5.52863	1	1
93	3	3	-13	-25.7025	108.044	24855.9	3.50806	1	1
93	4	1	-13	-51.6284	-20.2122	23560.6	13.5709	1	1
93	5	2	-13	-48.7954	-19.424	24458.4	7.54191	1	1
93	6	3	-13	-43.3229	-28.5834	24869.7	4.31263	1	1
94	0	1	-13	-92.6808	-47.8269	23563.4	0.443204	1.5	1
95	0	1	13	-85.4128	-106.887	23569.4	12.9619	1	1
95	1	2	13	-98.1319	-109.57	24467.6	4.85229	1	1
95	2	3	13	-106.419	-99.3203	24876.9	2.0071	1	1
96	0	3	-13	-48.2514	-112.943	24878.3	3.43975	1	-1
96	1	3	-13	-23.0947	-125.189	24879.5	1.61004	1	1
97	0	1	-13	90.7088	90.1936	23549.4	2.18176	1.36364	1
98	0	1	-13	-31.5348	49.5283	23553.5	0.528221	4.28571	1
99	0	1	-13	79.7698	44.8875	23554	2.16085	6.61765	1
100	0	1	-13	15.6444	-54.0642	23564	0.207916	2.72727	1
100	1	1	-13	110.467	-89.3566	23567.6	0.529067	2.72727	1
100	2	1	-13	88.1911	-27.2622	23561.3	0.314988	2.72727	1
101	0	1	-13	-43.597	-6.77243	23559.2	20.2409	1	-1
101	1	2	-13	-43.194	0.81431	24456.4	14.2286	1	-1
101	2	3	-13	-50.696	8.16723	24866	11.2115	1	-1
101	3	1	-13	-40.4959	-2.24268	23558.8	29.0126	1	1
101	4	2	-13	-41.227	-3.08082	24456.8	23.0119	1	1
101	5	3	-13	-42.5742	-5.96802	24867.5	20.2414	1	1
101	6	1	-13	-38.4344	-9.55795	23559.5	27.8844	1	1
101	7	2	-13	-42.7087	-4.61955	24456.9	20.4801	1	1
101	8	3	-13	-43.1632	-5.02578	24867.4	16.5396	1	1
101	9	1	-13	-42.5331	2.70053	23558.3	26.913	1	1
101	10	2	-13	-47.4801	8.86793	24455.6	19.3035	1	1
101	11	3	-13	-52.7157	11.5979	24865.7	16.5395	1	1
101	12	1	-13	-29.1912	-14.254	23560	24.7508	1	1
101	13	2	-13	-36.2475	-25.8295	24459.1	18.916	1	1
101	14	3	-13	-35.9607	-32.1398	24870.1	15.7772	1	1
101	15	1	-13	-38.3944	-14.394	23560	19.3445	1	1
101	16	2	-13	-36.9543	-16.1355	24458.1	13.0285	1	1
101	17	3	-13	-40.2655	-19.2443	24868.8	9.85593	1	1
101	18	1	-13	-38.2421	-19.3468	23560.5	19.6433	1	1
101	19	2	-13	-33.9243	-16.3309	24458.1	14.0722	1	1
101	20	3	-13	-33.8711	-13.1302	24868.2	10.61	1	1
101	21	1	-13	-37.0916	-3.94632	23558.9	16.5558	1	1
101	22	2	-13	-39.4072	8.23105	24455.6	11.2487	1	1
101	23	3	-13	-39.8039	15.256	24865.3	7.99508	1	1
101	24	1	-13	-24.8149	-8.87449	23559.4	22.0152	1	1
101	25	2	-13	-38.2378	-14.4895	24457.9	16.303	1	1
101	26	3	-13	-44.061	-20.0229	24868.9	13.1572	1	1
101	27	1	-13	-34.3091	-1.48974	23558.7	30.9474	1	1
101	28	2	-13	-34.1785	5.94275	24455.9	24.4429	1	1
101	29	3	-13	-36.5203	5.75093	24866.3	21.6234	1	1
101	30	1	-13	-37.2945	-1.49678	23558.7	15.6522	1	1
101	31	2	-13	-44.8359	9.70088	24455.5	9.59047	1	1
101	32	3	-13	-36.4136	20.478	24864.8	6.7216	1	1
102	0	1	13	72.4586	-62.0845	23564.8	6.61096	1.30435	1
102	1	2	13	43.2864	-73.7414	24464	1.16842	1.30435	1
103	0	1	-13	21.3563	-48.4375	23563.4	1.2104	3.33333	-1
103	1	1	-13	-21.5516	0.163891	23558.5	1.41376	3.33333	1
103	2	1	-13	-28.6092	-26.4954	23561.2	1.67124	3.33333	1
104	0	1	-13	31.9582	-60.4583	23564.7	1.93495	3	1
104	1	1	-13	37.6404	-12.8498	23559.8	0.0851167	3	1
104	2	1	-13	-44.0456	-38.7234	23562.5	1.43202	3	1
105	0	1	-13	-55.5553	15.4767	23557	2.23333	3	1
106	0	1	-13	-95.3795	-49.8656	23563.6	14.2324	1	1
106	1	2	-13	-87.4988	-28.6697	24459.4	9.08716	1	1
106	2	3	-13	-72.0455	-15.8538	24868.5	6.31435	1	1
106	3	1	-13	34.6256	-112.421	23569.9	16.8006	1	1
106	4	1	-13	123.658	-116.744	23570.4	11.7097	1	1
107	0	1	-13	91.2952	68.4202	23551.6	0.523463	3.75	1
108	0	1	-13	-36.183	-1.04178	23558.6	0.199379	3.75	1
108	1	1	-13	98.9377	-8.9487	23559.4	0.458032	3.75	1
108	2	1	-13	5.25174	17.6783	23556.7	1.41659	3.75	1
109	0	1	-13	-79.0581	-15.8373	23560.1	2.50749	3	-1
109	1	1	-13	-94.0116	-26.2771	23561.2	2.52523	3	1
109	2	1	-13	-49.1417	12.7404	23557.2	1.05591	3	1
109	3	1	-13	-92.0144	-17.9265	23560.3	0.61237	3	1
109	4	1	-13	-49.7473	-17.281	23560.3	1.92657	3	1
109	5	1	-13	-44.2859	39.0768	23554.6	0.677807	3	1
109	6	1	-13	-9.22174	-31.2635	23561.7	1.12926	3	1
109	7	1	-13	-38.4342	-57.5344	23564.4	0.34318	3	1
109	8	1	-13	-55.9669	-9.09845	23559.5	0.62205	3	1
109	9	1	-13	-21.77	-14.4816	23560	0.323675	3	1
110	0	1	-13	-26.7605	87.3129	23549.7	0.24979	4.28571	1
111	0	1	-13	52.8444	92.4017	23549.2	5.47	1.46104	-1
111	1	2	-13	54.3609	117.001	24444.6	4.53792	1.46104	-1
111	2	1	-13	60.4277	86.8504	23549.7	12.5323	1.46104	1
111	3	2	-13	48.1334	101.059	24446.2	3.54251	1.46104	1
111	4	3	-13	34.5115	113.71	24855.3	2.62796	1.46104	1
111	5	1	-13	69.8413	78.5335	23550.6	10.6943	1.46104	1
111	6	2	-13	98.1331	52.1565	24451.2	5.03521	1.46104	1
111	7	3	-13	121.526	45.0996	24862.3	1.56419	1.46104	1
111	8	1	-13	42.1769	106.924	23547.7	9.19697	1.46104	1
111	9	1	-13	38.2819	111.903	23547.2	7.11845	1.46104	1
111	10	1	-13	61.3989	69.5394	23551.5	8.15672	1.46104	1
111	11	2	-13	53.0549	60.3202	24450.4	2.17011	1.46104	1
111	12	1	-13	54.4061	77.0101	23550.7	5.18304	1.46104	1
111	13	1	-13	80.0442	91.2472	23549.3	13.4198	1.46104	1
111	14	2	-13	111.771	106.031	24445.7	9.23795	1.46104	1
111	15	1	-13	50.756	90.1273	23549.4	13.1703	1.46104	1
111	16	2	-13	34.3934	102.131	24446.1	7.95848	1.46104	1
111	17	3	-13	20.8801	109.436	24855.8	7.39997	1.46104	1
111	18	1	-13	65.1584	81.7534	23550.2	14.509	1.46104	1
111	19	2	-13	57.5687	93.3589	24447	8.92624	1.46104	1
111	20	3	-13	54.7104	104.192	24856.3	7.33049	1.46104	1
111	21	1	-13	76.0136	89.0521	23549.5	8.19582	1.46104	1
111	22	2	-13	103.674	78.0301	24448.6	2.99431	1.46104	1
111	23	3	-13	125.004	53.4742	24861.4	0.0511145	1.46104	1
112	0	1	-13	-59.6524	-69.0567	23565.5	29.932	1	-1
112	1	2	-13	-56.9726	-81.2448	24464.7	24.4049	1	-1
112	2	3	-13	-52.4898	-89.9135	24876	21.2197	1	-1
112	3	1	-13	-53.0851	-61.4702	23564.8	39.5645	1	1
112	4	2	-13	-43.0117	-55.1584	24462.1	29.9583	1	1
112	5	3	-13	-33.6977	-47.5102	24871.7	26.1585	1	1
112	6	1	-13	-55.2381	-64.9389	23565.1	49.0879	1	1
112	7	2	-13	-49.1702	-62.7334	24462.8	42.9898	1	1
112	8	3	-13	-48.0801	-60.7446	24873	39.8869	1	1
112	9	1	-13	-58.7545	-65.4846	23565.2	39.7676	1	1
112	10	2	-13	-62.8271	-71.2036	24463.7	30.6255	1	1
112	11	3	-13	-64.3557	-74.027	24874.4	27.0911	1	1
112	12	1	-13	-57.9942	-65.7855	23565.2	45.7968	1	1
112	13	2	-13	-61.6231	-69.8974	24463.6	40.2421	1	1
112	14	3	-13	-67.2201	-73.3091	24874.3	36.3757	1	1
112	15	1	-13	-60.109	-67.1109	23565.3	49.1841	1	1
112	16	2	-13	-67.2036	-72.4989	24463.8	42.6053	1	1
112	17	3	-13	-71.9774	-73.9934	24874.3	38.4067	1	1
112	18	1	-13	-59.457	-72.7234	23565.9	45.812	1	1
112	19	2	-13	-61.3475	-89.3746	24465.5	40.4043	1	1
112	20	3	-13	-63.1504	-97.5135	24876.7	36.5983	1	1
112	21	1	-13	-53.5977	-64.2284	23565	28.8605	1	1
112	22	2	-13	-46.1493	-64.4782	24463	22.8245	1	1
112	23	3	-13	-40.5227	-59.7265	24872.9	19.6816	1	1
112	24	1	-13	-58.0129	-68.3887	23565.5	47.8985	1	1
112	25	2	-13	-64.569	-69.6048	24463.5	39.9669	1	1
112	26	3	-13	-64.6068	-67.9812	24873.7	36.817	1	1
112	27	1	-13	-54.4948	-67.2894	23565.4	28.6852	1	1
112	28	2	-13	-53.989	-77.9608	24464.4	22.4308	1	1
112	29	3	-13	-58.2644	-84.6254	24875.4	18.904	1	1
112	30	1	-13	-59.0036	-68.1859	23565.4	46.7595	1	1
112	31	2	-13	-64.4049	-76.3816	24464.2	39.1766	1	1
112	32	3	-13	-69.448	-79.0945	24874.9	32.5991	1	1
113	0	1	-13	-83.7234	-49.9567	23563.6	0.982187	2.96053	1
113	1	1	-13	-110.325	-96.6028	23568.3	3.28678	2.96053	1
114	0	1	-13	18.3833	41.7246	23554.3	1.10547	4.28571	-1
114	1	1	-13	-43.7275	115.1	23546.9	0.394279	4.28571	1
114	2	1	-13	55.481	-40.9374	23562.7	0.330112	4.28571	1
114	3	1	-13	63.0218	23.3448	23556.2	0.489583	4.28571	1
114	4	1	-13	16.2245	-53.7137	23564	0.757532	4.28571	1
115	0	1	13	67.3717	-98.7211	23568.5	30.257	1	-1
115	1	2	13	79.4592	-112.286	24467.9	24.8133	1	-1
115	2	3	13	82.9502	-117.386	24878.7	20.6243	1	-1
115	3	1	13	68.2598	-91.9585	23567.9	25.2333	1	1
115	4	2	13	62.7845	-87.8842	24465.4	18.2379	1	1
115	5	3	13	56.2057	-87.5946	24875.7	14.4084	1	1
115	6	1	13	49.7375	-92.2394	23567.9	30.1604	1	1
115	7	2	13	42.7155	-94.2028	24466	23.5468	1	1
115	8	3	13	38.3004	-92.1719	24876.2	19.6674	1	1
115	9	1	13	40.9994	-90.4293	23567.7	18.7985	1	1
115	10	2	13	33.5612	-114.955	24468.1	11.5982	1	1
115	11	1	13	44.01	-94.3556	23568.1	21.2638	1	1
115	12	2	13	37.0302	-92.8437	24465.9	14.7877	1	1
115	13	3	13	30.5753	-90.0517	24876	11.0048	1	1
115	14	1	13	46.9361	-95.2916	23568.2	11.0157	1	1
115	15	2	13	47.8128	-114.026	24468	4.82202	1	1
115	16	3	13	63.7191	-104.78	24877.5	1.39848	1	1
115	17	1	13	43.9225	-104.692	23569.1	12.8269	1	1
115	18	1	13	56.9643	-98.2036	23568.5	10.7133	1	1
115	19	2	13	44.9277	-91.0179	24465.7	3.94141	1	1
115	20	3	13	18.1612	-87.5602	24875.7	1.28599	1	1
115	21	1	13	67.8284	-81.1276	23566.8	25.4339	1	1
115	22	2	13	68.6234	-72.8935	24463.9	12.3054	1	1
115	23	3	13	71.9918	-71.7353	24874.1	9.08593	1	1
115	24	1	13	77.6031	-90.0602	23567.7	18.4779	1	1
115	25	2	13	80.5137	-98.0163	24466.4	12.9005	1	1
115	26	3	13	76.6507	-101.778	24877.2	9.93337	1	1
116	0	1	-13	17.3244	6.37416	23557.9	5.13473	1.30435	1
116	1	1	-13	-10.8885	78.2191	23550.6	7.85845	1.30435	1
116	2	2	-13	-18.7657	82.7083	24448.1	2.25189	1.30435	1
117	0	1	-13	-85.7057	-37.2709	23562.3	0.584395	3	-1
117	1	1	-13	48.3934	-49.7738	23563.6	1.25549	3	1
117	2	1	-13	38.3261	-22.8202	23560.8	2.03786	3	1
117	3	1	-13	21.837	49.6755	23553.5	0.166733	3	1
117	4	1	-13	-44.4964	-8.23165	23559.4	2.3064	3	1
117	5	1	-13	-54.9487	-62.3716	23564.9	0.344405	3	1
117	6	1	-13	-96.3689	-18.1482	23560.4	0.258284	3	1
117	7	1	-13	21.2398	-46.8262	23563.3	1.88773	3	1
117	8	1	-13	14.971	-66.8527	23565.3	0.97445	3	1
118	0	1	-13	-5.63698	-80.4636	23566.7	0.677493	3	1
118	1	1	-13	-43.9426	-75.4654	23566.2	3.30646	3	1
118	2	1	-13	-72.48	-10.0473	23559.6	1.47584	3	1
118	3	1	-13	-90.2345	-52.6125	23563.9	2.13204	3	1
118	4	1	-13	-3.26944	-70.753	23565.7	1.91951	3	1
118	5	1	-13	-37.0636	-38.0122	23562.4	2.66904	3	1
118	6	1	-13	-37.3912	-47.5659	23563.4	2.79049	3	1
119	0	1	-13	93.9783	-9.7063	23559.5	0.609126	2	1
120	0	1	-13	83.6544	-49.6685	23563.6	0.310436	4.28571	1
120	1	1	13	-98.4513	-123.655	23571.1	12.1501	1.11111	-1
120	2	2	13	-105.765	-90.8979	24465.7	6.34773	1.11111	-1
120	3	3	13	-120.593	-70.6458	24874	2.97725	1.11111	-1
120	4	1	13	-93.341	-115.428	23570.2	4.02647	1.11111	1
120	5	1	13	-88.9451	-114.277	23570.1	13.7011	1.11111	1
120	6	2	13	-65.0102	-107.353	24467.4	7.27631	1.11111	1
120	7	3	13	-60.9416	-102.232	24877.2	4.05373	1.11111	1
120	8	1	13	-89.6523	-117.091	23570.4	11.574	1.11111	1
120	9	2	13	-92.3972	-109.313	24467.6	6.09118	1.11111	1
120	10	3	13	-109.376	-106.935	24877.7	1.42371	1.11111	1
120	11	1	13	-102.796	-110.689	23569.7	12.8653	1.11111	1
120	12	2	13	-103.308	-96.8481	24466.3	7.40555	1.11111	1
120	13	3	13	-100.888	-82.2103	24875.2	4.53569	1.11111	1
121	0	1	-13	-12.5735	11.4614	23557.4	0.573275	3.87931	-1
121	1	1	-13	-26.7691	-40.664	23562.7	1.12233	3.87931	1
121	2	1	-13	39.0767	-23.6845	23560.9	1.22793	3.87931	1
121	3	1	-13	73.2493	64.08	23552	0.10776	3.87931	1
122	0	2	-13	31.7268	98.5971	24446.5	1.28472	4.28571	1
123	0	1	13	-18.2766	79.4011	23550.5	6.57132	2	-1
123	1	2	13	3.93764	82.2826	24448.1	1.17006	2	-1
123	2	1	13	-62.087	76.9052	23550.7	6.81539	2	1
123	3	2	13	-114.835	49.928	24451.4	1.68302	2	1
123	4	1	13	-78.5566	56.0355	23552.9	2.13903	2	1
123	5	1	13	-49.2241	61.522	23552.3	0.994996	2	1
123	6	1	13	1.90084	67.0938	23551.7	5.06463	2	1
123	7	1	13	-39.7047	81.2443	23550.3	2.5834	2	1
123	8	1	13	-30.7872	72.5316	23551.2	7.39895	2	1
123	9	2	13	-54.8111	118.263	24444.5	1.77516	2	1
123	10	1	13	-14.596	52.6602	23553.2	5.48898	2	1
123	11	2	13	-41.5468	33.6808	24453.1	0.383631	2	1
123	12	1	13	-66.5261	61.5112	23552.3	3.03437	2	1
123	13	1	13	-31.4889	42.4644	23554.2	3.00398	2	1
123	14	1	13	-53.0062	49.467	23553.5	4.84568	2	1
124	0	1	13	124.438	-108.299	23569.5	0.116748	2.30769	1
125	0	1	-13	-58.0697	-54.2761	23564	7.97614	1.5	1
125	1	2	-13	-24.0852	-72.5981	24463.8	1.51627	1.5	1
126	0	1	-13	19.392	-85.93	23567.2	0.351241	3.33333	-1
126	1	1	-13	29.7842	-55.4771	23564.2	2.063	3.33333	1
126	2	1	-13	1.41409	-70.0749	23565.6	0.698792	3.33333	1
126	3	1	-13	93.1805	-98.2137	23568.5	0.570038	3.33333	1
126	4	1	-13	42.863	-54.8617	23564.1	0.844877	3.33333	1
126	5	1	-13	25.7052	-39.4873	23562.5	1.31084	3.33333	1
127	0	1	-13	-50.1498	-23.2526	23560.9	0.89433	4.28571	1
127	1	1	-13	-15.135	-79.0125	23566.5	0.166581	4.28571	1
128	0	1	-13	-9.29235	93.9626	23549	0.733782	3.75	1
128	1	1	-13	-2.88973	61.6307	23552.3	1.3724	3.75	1
129	0	1	-13	-12.336	-20.3801	23560.6	0.757772	4.28571	1
129	1	1	-13	-32.2074	1.91897	23558.3	0.651173	4.28571	1
129	2	1	-13	50.8459	-35.5067	23562.1	0.690683	4.28571	1
129	3	1	-13	-2.83967	-14.4678	23560	0.99221	4.28571	1
129	4	1	-13	32.4987	43.751	23554.1	0.866886	4.28571	1
130	0	1	-13	-3.29113	17.7089	23556.7	0.103836	7.14286	1
130	1	1	-13	92.0291	57.754	23552.7	0.397457	7.14286	1
131	0	1	-13	-76.5209	78.309	23550.6	0.585286	4.28571	-1
132	0	1	-13	-32.5081	69.4831	23551.5	0.133847	2.5	1
133	0	1	-13	30.3045	-9.53389	23559.5	11.2137	1.36364	1
133	1	2	-13	10.9884	-2.91193	24456.8	4.95146	1.36364	1
133	2	3	-13	-25.884	-25.025	24869.4	1.4876	1.36364	1
133	3	1	-13	54.4968	-32.2234	23561.8	10.603	1.36364	1
133	4	2	-13	60.8411	-32.4789	24459.8	3.99573	1.36364	1
133	5	3	-13	39.2741	-29.4874	24869.8	1.13638	1.36364	1
134	0	1	-13	-66.525	-50.8752	23563.7	5.2317	2.14286	1
134	1	1	-13	-89.6109	-126.365	23571.3	2.03307	2.14286	1
134	2	1	-13	-19.4158	-60.6849	23564.7	3.59496	2.14286	1
135	0	1	-13	22.9461	92.968	23549.1	4.64814	6.25	1
136	0	1	-13	53.6058	73.075	23551.1	0.406252	3.75	1
137	0	1	-13	-84.2482	-58.2346	23564.4	10.2105	1.03448	-1
137	1	2	-13	-79.8451	-70.8771	24463.7	4.89892	1.03448	-1
137	2	3	-13	-72.741	-92.9414	24876.3	2.19444	1.03448	-1
137	3	1	-13	-109.76	-66.3474	23565.3	8.54056	1.03448	1
137	4	2	-13	-124.452	-62.1499	24462.8	2.64903	1.03448	1
137	5	1	-13	-70.2911	-64.3773	23565.1	16.3169	1.03448	1
137	6	2	-13	-85.0818	-69.2926	24463.5	8.54693	1.03448	1
137	7	3	-13	-105.353	-74.5629	24874.4	5.67065	1.03448	1
137	8	1	-13	-87.0153	-79.8357	23566.6	14.1531	1.03448	1
137	9	2	-13	-72.1125	-77.7805	24464.4	6.49451	1.03448	1
137	10	3	-13	-77.4233	-88.706	24875.8	3.38141	1.03448	1
137	11	1	-13	-102.61	-60.9873	23564.7	14.8141	1.03448	1
137	12	2	-13	-92.5361	-62.8422	24462.8	8.16044	1.03448	1
137	13	3	-13	-83.523	-67.2542	24873.7	5.04531	1.03448	1
137	14	1	-13	-61.1965	-73.0524	23565.9	17.6181	1.03448	1
137	15	2	-13	-62.2334	-89.2614	24465.5	11.6313	1.03448	1
137	16	3	-13	-63.4271	-101.064	24877.1	8.51803	1.03448	1
137	17	1	-13	-96.3035	-69.5782	23565.6	8.57825	1.03448	1
137	18	2	-13	-106.034	-50.2909	24461.6	2.97338	1.03448	1
137	19	1	-13	-75.8579	-88.4785	23567.5	8.56665	1.03448	1
137	20	2	-13	-51.5474	-105.573	24467.2	2.41904	1.03448	1
137	21	1	-13	-89.9346	-76.0842	23566.2	9.74459	1.03448	1
137	22	2	-13	-79.3338	-58.5801	24462.4	4.58311	1.03448	1
137	23	3	-13	-76.2399	-64.8341	24873.4	1.79292	1.03448	1
137	24	1	-13	-68.0874	-116.133	23570.3	3.69233	1.03448	1
137	25	1	-13	-87.9986	-65.762	23565.2	21.9269	1.03448	1
137	26	2	-13	-90.2457	-67.9958	24463.4	15.9227	1.03448	1
137	27	3	-13	-86.6989	-73.7627	24874.3	12.8511	1.03448	1
138	0	1	-13	-81.7967	-19.4123	23560.5	22.4526	1	-1
138	1	2	-13	-87.8111	-24.443	24459	16.5517	1	-1
138	2	3	-13	-92.6862	-27.1325	24869.6	13.6318	1	-1
138	3	1	-13	-86.4553	-9.83146	23559.5	19.2567	1	1
138	4	2	-13	-87.9077	-11.5625	24457.6	8.17518	1	1
138	5	3	-13	-81.4676	-3.8583	24867.2	5.38871	1	1
138	6	1	-13	-83.127	-12.9586	23559.8	31.7501	1	1
138	7	2	-13	-85.6518	-14.4081	24457.9	25.9602	1	1
138	8	3	-13	-87.4932	-18.3873	24868.7	22.4827	1	1
138	9	1	-13	-85.0595	-13.9729	23559.9	29.8508	1	1
138	10	2	-13	-93.3425	-10.9323	24457.6	23.7444	1	1
138	11	3	-13	-105.165	-9.60887	24867.8	20.6921	1	1
138	12	1	-13	-86.7078	-16.7729	23560.2	17.7737	1	1
138	13	2	-13	-100.427	-16.3197	24458.1	11.2728	1	1
138	14	3	-13	-103.984	-21.0546	24869	8.29894	1	1
138	15	1	-13	-77.2004	-6.42169	23559.2	24.5498	1	1
138	16	2	-13	-67.9686	-0.188197	24456.5	19.1036	1	1
